protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,Target,label
9606.ENSP00000351214,5.841439911040341e-05,4.288291834785132e-05,2.146047332353139e-05,9606.ENSP00000301587,0
9606.ENSP00000263702,3.5288003878653866e-05,2.3499861188809097e-05,1.10545332267379e-05,9606.ENSP00000301587,0
9606.ENSP00000403987,7.783230769383203e-07,2.690413113078417e-07,7.022271455314793e-08,9606.ENSP00000301587,0
9606.ENSP00000406933,2.3940247567923984e-05,1.876502058664919e-05,1.0213857751154143e-05,9606.ENSP00000301587,0
9606.ENSP00000317177,9.608924232460008e-06,4.8129177676885335e-06,1.8905883998271555e-06,9606.ENSP00000301587,0
9606.ENSP00000441065,6.60450079470134e-05,5.5684280613629295e-05,3.193997691577188e-05,9606.ENSP00000301587,0
9606.ENSP00000360268,6.745109837738766e-05,3.7819267660095075e-05,1.6735124857283883e-05,9606.ENSP00000301587,0
9606.ENSP00000288532,9.945981994635417e-05,8.484778472756232e-05,4.748309059466171e-05,9606.ENSP00000301587,0
9606.ENSP00000429168,1.895945063714362e-05,1.4103187304859187e-05,7.0829231418685395e-06,9606.ENSP00000301587,0
9606.ENSP00000238561,0.0006189556565098,0.0008963298866658,0.0008780342644958,9606.ENSP00000301587,0
9606.ENSP00000386543,1.387955311232834e-05,8.693399653451949e-06,3.854248701010705e-06,9606.ENSP00000301587,0
9606.ENSP00000317379,7.463604614984948e-05,5.926370362292563e-05,3.228615075337666e-05,9606.ENSP00000301587,0
9606.ENSP00000355741,0.0001015975951294,8.110586227756304e-05,4.3261725963824006e-05,9606.ENSP00000301587,0
9606.ENSP00000327070,0.0008905040607286,0.0010986765974082,0.0009818795439041,9606.ENSP00000301587,0
9606.ENSP00000469981,2.8528909665486897e-05,1.239009829384318e-05,4.110276472812502e-06,9606.ENSP00000301587,0
9606.ENSP00000337358,2.006421724533539e-05,1.490442054403929e-05,7.785764502842887e-06,9606.ENSP00000301587,0
9606.ENSP00000370882,0.0008021147820702,0.0010469897979958,0.00095862514291,9606.ENSP00000301587,0
9606.ENSP00000354415,1.94866735087791e-05,1.0122588883963923e-05,3.911271857423958e-06,9606.ENSP00000301587,0
9606.ENSP00000037869,0.0006309739853638,0.0009036721706827,0.0008808326412503,9606.ENSP00000301587,0
9606.ENSP00000317159,0.0012004937773623,0.0013620141132012,0.0011213328452405,9606.ENSP00000301587,0
9606.ENSP00000326219,0.0001380096279222,0.0001042759308296,5.459547698202896e-05,9606.ENSP00000301587,0
9606.ENSP00000364204,6.391582730002134e-05,3.2288629435483234e-05,1.280435126020182e-05,9606.ENSP00000301587,0
9606.ENSP00000235329,5.892799917522539e-05,2.877309098757572e-05,1.081170344091309e-05,9606.ENSP00000301587,0
9606.ENSP00000236980,1.5658544632461707e-05,8.601291984870789e-06,3.505241944958081e-06,9606.ENSP00000301587,0
9606.ENSP00000379047,1.01454456712295e-05,6.045857452959425e-06,2.683974649749454e-06,9606.ENSP00000301587,0
9606.ENSP00000354223,0.0001444858656443,0.0001215995223169,6.617074513060904e-05,9606.ENSP00000301587,0
9606.ENSP00000396954,1.0074256673264098e-05,4.258045910090032e-06,1.2584077921047562e-06,9606.ENSP00000301587,0
9606.ENSP00000258955,1.2259438276975988e-06,4.640892031642487e-07,1.245434637308577e-07,9606.ENSP00000301587,0
9606.ENSP00000262507,0.000963145632345,0.0011592373563572,0.0010110730414157,9606.ENSP00000301587,0
9606.ENSP00000436773,6.337373992272129e-06,3.441518984313046e-06,1.561509756263442e-06,9606.ENSP00000301587,0
9606.ENSP00000305138,7.288015049583199e-06,3.0750772851882815e-06,1.0477410475259535e-06,9606.ENSP00000301587,0
9606.ENSP00000265070,7.96795189281748e-05,4.8727226248679266e-05,2.3574005802384674e-05,9606.ENSP00000301587,0
9606.ENSP00000285083,2.3037938744040103e-05,1.570786573931581e-05,7.51138911375023e-06,9606.ENSP00000301587,0
9606.ENSP00000312770,3.8030245326255583e-06,3.1741481281578293e-06,1.8979727400492576e-06,9606.ENSP00000301587,0
9606.ENSP00000361993,3.857287476075375e-05,2.247999115119514e-05,9.113796430394854e-06,9606.ENSP00000301587,0
9606.ENSP00000446252,0.0001743600475537,0.0001196758275995,5.962116461739393e-05,9606.ENSP00000301587,0
9606.ENSP00000417190,2.945008455187085e-05,2.329222725139104e-05,1.2829709529236126e-05,9606.ENSP00000301587,1
9606.ENSP00000072869,3.1070938294089255e-05,2.6403541941192173e-05,1.4909453051989147e-05,9606.ENSP00000301587,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000301587,0
9606.ENSP00000306887,2.1798374897261174e-05,1.6786949070630965e-05,8.894974294320758e-06,9606.ENSP00000301587,0
9606.ENSP00000402661,2.740138705826415e-05,1.7913790097461156e-05,8.233300082566989e-06,9606.ENSP00000301587,0
9606.ENSP00000478212,3.9752141809128366e-05,1.9537116411264457e-05,7.649288095253e-06,9606.ENSP00000301587,0
9606.ENSP00000261434,1.5465385395493834e-05,1.0419840630452024e-05,5.0572974457325605e-06,9606.ENSP00000301587,0
9606.ENSP00000006658,5.3487919557271594e-05,3.82007609992982e-05,1.8737356358836588e-05,9606.ENSP00000301587,0
9606.ENSP00000369383,5.248347165999353e-05,3.8978372013863296e-05,1.959929985244332e-05,9606.ENSP00000301587,0
9606.ENSP00000269980,7.373246084834449e-05,5.254664136909991e-05,2.607794116827053e-05,9606.ENSP00000301587,0
9606.ENSP00000313877,3.4675359583435106e-05,2.1149556769501753e-05,9.235245445063515e-06,9606.ENSP00000301587,0
9606.ENSP00000338034,4.9598694217658465e-05,4.044589832987115e-05,2.136588040724879e-05,9606.ENSP00000301587,0
9606.ENSP00000402038,1.1217414170624118e-05,5.258096952820937e-06,1.9207812266892444e-06,9606.ENSP00000301587,0
9606.ENSP00000263035,5.7874500423295326e-05,4.339753700395892e-05,2.220088928682176e-05,9606.ENSP00000301587,0
9606.ENSP00000363899,8.317480186852522e-06,6.009742747502552e-06,3.017674466583733e-06,9606.ENSP00000301587,0
9606.ENSP00000371362,9.947956070705963e-06,4.848836497048825e-06,1.6427790290035368e-06,9606.ENSP00000301587,0
9606.ENSP00000323678,1.894058928223748e-05,1.2096268101436368e-05,5.567760646589081e-06,9606.ENSP00000301587,0
9606.ENSP00000445446,8.934938081559828e-07,3.958013607161457e-07,1.169520913949498e-07,9606.ENSP00000301587,0
9606.ENSP00000215882,7.024645480144275e-05,5.42545944512876e-05,2.915870136993516e-05,9606.ENSP00000301587,0
9606.ENSP00000363873,4.9048514572731154e-05,3.978673391670398e-05,2.2031120505180283e-05,9606.ENSP00000301587,0
9606.ENSP00000224807,7.925750156871891e-05,6.560924469320605e-05,3.7358190680897386e-05,9606.ENSP00000301587,0
9606.ENSP00000346954,1.1408730584109462e-05,8.218467701560779e-06,4.306201537399913e-06,9606.ENSP00000301587,1
9606.ENSP00000379999,8.52348920836298e-05,5.894899045575289e-05,2.7729190135424744e-05,9606.ENSP00000301587,0
9606.ENSP00000274813,4.64870484560339e-05,3.375973430468071e-05,1.785892758598817e-05,9606.ENSP00000301587,0
9606.ENSP00000358840,0.0011087204057823,0.001343495758686,0.001133734914523,9606.ENSP00000301587,0
9606.ENSP00000273158,2.5586677466713776e-06,1.215580298085748e-06,3.775264994816707e-07,9606.ENSP00000301587,0
9606.ENSP00000358510,1.824576977015816e-05,1.359478627131741e-05,6.9702475256632794e-06,9606.ENSP00000301587,0
9606.ENSP00000430025,1.8148877648744732e-05,1.65639599734683e-05,9.829109590609786e-06,9606.ENSP00000301587,0
9606.ENSP00000229379,0.0004061785872695,0.0003366316297262,0.0001810553124365,9606.ENSP00000301587,0
9606.ENSP00000377617,1.1708406776278394e-05,5.576256741821967e-06,1.9431622390572245e-06,9606.ENSP00000301587,0
9606.ENSP00000267436,9.811030650663864e-06,6.697640778105227e-06,3.225344200943256e-06,9606.ENSP00000301587,0
9606.ENSP00000372191,0.0001041186195619,7.439719181584901e-05,3.7510138623367646e-05,9606.ENSP00000300688,0
9606.ENSP00000325562,6.857734139272029e-05,4.8660279374624954e-05,2.3556178164954347e-05,9606.ENSP00000300688,0
9606.ENSP00000363419,2.590507615410103e-06,1.3045608453032466e-06,4.350973062503921e-07,9606.ENSP00000300688,0
9606.ENSP00000310547,3.865841462308021e-05,2.944087614537281e-05,1.5127729023012132e-05,9606.ENSP00000300688,0
9606.ENSP00000292147,3.6293274626175126e-05,2.5549665027199767e-05,1.2695521234859412e-05,9606.ENSP00000300688,0
9606.ENSP00000379563,0.0008955650081169,0.0012863444934531,0.0012579138892923,9606.ENSP00000300688,0
9606.ENSP00000407560,1.0766053982493454e-06,3.519959951650242e-07,7.966408446986935e-08,9606.ENSP00000300688,0
9606.ENSP00000360541,0.000939103193774,0.001321388058668,0.0012766443843969,9606.ENSP00000300688,0
9606.ENSP00000263774,0.0017626692817581,0.0019944725971621,0.0016319012336852,9606.ENSP00000300688,0
9606.ENSP00000357535,0.0001793174849027,0.0001080406234207,4.86424783521519e-05,9606.ENSP00000300688,0
9606.ENSP00000346173,0.0001672701435344,0.0001159013220196,5.672576353896246e-05,9606.ENSP00000300688,0
9606.ENSP00000346255,7.99648458093747e-05,3.933631103470681e-05,1.574043833569277e-05,9606.ENSP00000300688,0
9606.ENSP00000371586,1.040845458611998e-05,4.3265263514037675e-06,1.220534541061974e-06,9606.ENSP00000300688,0
9606.ENSP00000322316,7.64814311748199e-05,5.839824100304808e-05,2.946616072537732e-05,9606.ENSP00000300688,0
9606.ENSP00000258080,6.576973535210088e-05,3.706163127673454e-05,1.5510029264783612e-05,9606.ENSP00000300688,0
9606.ENSP00000320043,1.710085945426465e-05,8.731209241618942e-06,3.307126966094692e-06,9606.ENSP00000300688,0
9606.ENSP00000384867,4.4788765740481154e-05,3.4779666266356526e-05,1.8030334874390796e-05,9606.ENSP00000300688,0
9606.ENSP00000366939,1.8454549551252103e-05,1.4295747194822382e-05,7.653501409474771e-06,9606.ENSP00000300688,0
9606.ENSP00000355467,3.761451729049725e-05,3.036889736418331e-05,1.7069492118270456e-05,9606.ENSP00000300688,0
9606.ENSP00000341213,2.326036344871144e-05,1.7550455084820996e-05,8.789019500418878e-06,9606.ENSP00000300688,0
9606.ENSP00000308515,1.780184218854678e-05,1.0395896010969604e-05,4.502762834300154e-06,9606.ENSP00000300688,0
9606.ENSP00000264451,1.4427988351085702e-05,9.49893355459592e-06,4.392229474696138e-06,9606.ENSP00000300688,0
9606.ENSP00000260953,3.2950348084187187e-06,1.2638902888630669e-06,3.387312144394724e-07,9606.ENSP00000300688,0
9606.ENSP00000418008,8.537376551716325e-05,4.989455877779474e-05,2.217519316428399e-05,9606.ENSP00000300688,1
9606.ENSP00000371607,1.7402954505517896e-05,9.887772489215395e-06,4.229308635246087e-06,9606.ENSP00000300688,0
9606.ENSP00000401980,7.914858195334726e-05,4.1343559732618606e-05,1.643300593115322e-05,9606.ENSP00000300688,0
9606.ENSP00000328570,7.828631950152284e-05,5.169429594167568e-05,2.4529148941433654e-05,9606.ENSP00000300688,0
9606.ENSP00000359675,2.896277266209109e-05,1.2793972043381997e-05,4.686070499296001e-06,9606.ENSP00000300688,1
9606.ENSP00000308610,0.0001454074293405,0.0001166042838046,6.198599071267924e-05,9606.ENSP00000300688,0
9606.ENSP00000085068,5.614634158459874e-05,3.364639116046038e-05,1.5263662877671813e-05,9606.ENSP00000300688,0
9606.ENSP00000389903,9.565008847686453e-06,6.093339305590559e-06,2.916337866895501e-06,9606.ENSP00000300688,0
9606.ENSP00000245816,5.352226862525677e-05,4.1237734822105655e-05,2.156316805808922e-05,9606.ENSP00000300688,0
9606.ENSP00000238379,2.4159846979849873e-05,1.087610145065958e-05,3.284224003714397e-06,9606.ENSP00000300688,0
9606.ENSP00000310873,9.90531040013717e-05,7.775449002740432e-05,3.9941636725665854e-05,9606.ENSP00000300688,0
9606.ENSP00000428263,4.052345603375901e-06,2.127642189332128e-06,7.03834982246533e-07,9606.ENSP00000300688,0
9606.ENSP00000288111,4.926486856121794e-05,3.122328472583193e-05,1.4588769472248698e-05,9606.ENSP00000300688,0
9606.ENSP00000216254,0.001292659019661,0.001580978263964,0.0014066327650561,9606.ENSP00000300688,0
9606.ENSP00000387262,0.0003264576535174,0.0002467628064505,0.0001274318126298,9606.ENSP00000300688,0
9606.ENSP00000368318,2.7484228812447125e-05,1.6697676505896657e-05,7.611129872872509e-06,9606.ENSP00000300688,0
9606.ENSP00000273986,0.0002445378745884,0.0002021093025508,0.0001080615868391,9606.ENSP00000300688,0
9606.ENSP00000264093,0.0014797406345583,0.0017674996479228,0.0015111504898283,9606.ENSP00000300688,0
9606.ENSP00000315118,0.0001250659792915,0.0001024276529938,5.48285661772899e-05,9606.ENSP00000300688,0
9606.ENSP00000264193,3.847156921247061e-05,2.2309038804300772e-05,9.822166417590503e-06,9606.ENSP00000300688,0
9606.ENSP00000302037,2.3872967878127123e-05,1.4918571221263345e-05,6.614547924829681e-06,9606.ENSP00000300688,0
9606.ENSP00000301329,3.182925959254524e-05,1.525705240529399e-05,5.514455073115395e-06,9606.ENSP00000300688,0
9606.ENSP00000481127,1.5528181341452017e-06,6.127897913456419e-07,1.7507895715444672e-07,9606.ENSP00000300688,0
9606.ENSP00000273968,4.084063180524582e-06,1.937805296180803e-06,6.231850802946044e-07,9606.ENSP00000300688,0
9606.ENSP00000267103,3.1844876006504995e-05,2.016033064449626e-05,9.53375655415347e-06,9606.ENSP00000300688,0
9606.ENSP00000351214,6.264782705389705e-05,4.277761057203198e-05,1.9606284230925676e-05,9606.ENSP00000300688,0
9606.ENSP00000263702,3.53323932633193e-05,2.310776266846823e-05,1.078769033408683e-05,9606.ENSP00000300688,0
9606.ENSP00000403987,7.10617253187496e-07,2.298435582203144e-07,5.6018234912869656e-08,9606.ENSP00000300688,0
9606.ENSP00000406933,2.091419438588415e-05,1.4657588059736228e-05,7.22452047601696e-06,9606.ENSP00000300688,0
9606.ENSP00000317177,1.0791205016757156e-05,5.738857640719277e-06,2.3787188261595807e-06,9606.ENSP00000300688,0
9606.ENSP00000441065,5.49792860064681e-05,3.97883458539208e-05,1.9851661003304796e-05,9606.ENSP00000300688,0
9606.ENSP00000360268,6.28778708985641e-05,3.209671995092909e-05,1.264051185187371e-05,9606.ENSP00000300688,0
9606.ENSP00000288532,9.398378822088072e-05,7.653664633003172e-05,4.16114445077806e-05,9606.ENSP00000300688,0
9606.ENSP00000429168,2.4206169596378304e-05,1.7591857597653887e-05,8.363859781265405e-06,9606.ENSP00000300688,0
9606.ENSP00000238561,3.647800940174201e-05,2.6888285146265155e-05,1.3298347865938809e-05,9606.ENSP00000300688,0
9606.ENSP00000386543,1.393864133685904e-05,8.381580346198838e-06,3.5314648716208867e-06,9606.ENSP00000300688,0
9606.ENSP00000317379,8.155903074798442e-05,6.33295002539611e-05,3.3564943293276944e-05,9606.ENSP00000300688,0
9606.ENSP00000355741,0.0001048559706648,8.073976583931845e-05,4.186813264060662e-05,9606.ENSP00000300688,0
9606.ENSP00000327070,0.0012391046080279,0.0015590483617484,0.001402834713557,9606.ENSP00000300688,0
9606.ENSP00000469981,3.963597777486984e-05,2.331439083526381e-05,1.0836969343614724e-05,9606.ENSP00000300688,0
9606.ENSP00000337358,1.6517726802615113e-05,9.884190792633546e-06,4.031944806862864e-06,9606.ENSP00000300688,0
9606.ENSP00000370882,0.0011149741563891,0.00147291020476,0.0013592345055354,9606.ENSP00000300688,0
9606.ENSP00000354415,2.1979362872091405e-05,1.1999255913690363e-05,4.8180706663217884e-06,9606.ENSP00000300688,0
9606.ENSP00000037869,5.749751860695464e-05,4.239801240025879e-05,2.0738399220438117e-05,9606.ENSP00000300688,0
9606.ENSP00000317159,0.0017636458336829,0.0020083922989722,0.0016429422975293,9606.ENSP00000300688,0
9606.ENSP00000326219,0.0001530759561376,0.0001155183827401,6.023053418204489e-05,9606.ENSP00000300688,0
9606.ENSP00000364204,6.196714945292878e-05,2.9282537561735345e-05,1.0637339925321749e-05,9606.ENSP00000300688,0
9606.ENSP00000235329,6.774337316425048e-05,3.667502946560101e-05,1.5409352053181378e-05,9606.ENSP00000300688,0
9606.ENSP00000236980,1.9362692433812977e-05,1.251243522352296e-05,5.962532308262807e-06,9606.ENSP00000300688,0
9606.ENSP00000379047,1.1587959958423791e-05,7.261020680434437e-06,3.380104524148491e-06,9606.ENSP00000300688,0
9606.ENSP00000354223,0.0002385954956051,0.0002104417426956,0.0001182854468004,9606.ENSP00000300688,0
9606.ENSP00000396954,1.1904971285642643e-05,5.472687421797776e-06,1.706766737639217e-06,9606.ENSP00000300688,0
9606.ENSP00000258955,1.1672050550293442e-06,4.269937369451556e-07,1.1171764685595945e-07,9606.ENSP00000300688,0
9606.ENSP00000262507,0.0013244399946278,0.0016249738883242,0.0014328298172396,9606.ENSP00000300688,0
9606.ENSP00000436773,5.064112399117018e-06,2.0898276761507527e-06,6.869952561109586e-07,9606.ENSP00000300688,0
9606.ENSP00000305138,1.0401671951143886e-05,6.737659750825387e-06,3.528954139886952e-06,9606.ENSP00000300688,0
9606.ENSP00000265070,8.125468070640023e-05,4.770175300486893e-05,2.183529918803462e-05,9606.ENSP00000300688,0
9606.ENSP00000285083,3.085161599812615e-05,2.31101924242024e-05,1.1913791933969004e-05,9606.ENSP00000300688,0
9606.ENSP00000312770,1.4848963191259744e-06,5.696466913756866e-07,1.596702459524123e-07,9606.ENSP00000300688,0
9606.ENSP00000361993,6.0296757223550146e-05,4.29858296485301e-05,2.130812054208504e-05,9606.ENSP00000300688,0
9606.ENSP00000446252,0.0001650024741425,0.0001121090347805,5.620946400050923e-05,9606.ENSP00000300688,0
9606.ENSP00000417190,2.1026031292040768e-05,1.3245658007963134e-05,5.952991349553074e-06,9606.ENSP00000300688,1
9606.ENSP00000072869,1.854931005774985e-05,1.2417705050786032e-05,5.8196838479435014e-06,9606.ENSP00000300688,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000300688,0
9606.ENSP00000306887,3.257672139245298e-05,2.752808632553202e-05,1.5493234968235148e-05,9606.ENSP00000300688,0
9606.ENSP00000402661,2.8973026420833967e-05,1.8708573483090847e-05,8.430016225287414e-06,9606.ENSP00000300688,0
9606.ENSP00000478212,3.9479534135335706e-05,1.9337137315917092e-05,7.641410971004095e-06,9606.ENSP00000300688,0
9606.ENSP00000261434,1.772041784023593e-05,1.1895702744682664e-05,5.573757874541232e-06,9606.ENSP00000300688,0
9606.ENSP00000006658,6.242247406897936e-05,4.5440832942835926e-05,2.260608591419844e-05,9606.ENSP00000300688,0
9606.ENSP00000369383,6.319928013631581e-05,4.604432677476775e-05,2.2325542702688175e-05,9606.ENSP00000300688,0
9606.ENSP00000269980,7.343765679171368e-05,4.793271794440046e-05,2.1389616113620823e-05,9606.ENSP00000300688,0
9606.ENSP00000313877,4.0677154944468934e-05,2.76964210169978e-05,1.3545930702469352e-05,9606.ENSP00000300688,0
9606.ENSP00000338034,0.0008834457382281,0.0012819720146435,0.0012572966203413,9606.ENSP00000300688,0
9606.ENSP00000402038,1.0787706989424688e-05,4.477372419786095e-06,1.2839670415198577e-06,9606.ENSP00000300688,0
9606.ENSP00000263035,7.450121579218485e-05,5.7275961564993424e-05,2.9524286304221908e-05,9606.ENSP00000300688,0
9606.ENSP00000363899,1.0255484696902458e-05,7.806606459434556e-06,4.061931879252551e-06,9606.ENSP00000300688,0
9606.ENSP00000371362,1.1580585638641554e-05,5.756837998586264e-06,1.8470574822735935e-06,9606.ENSP00000300688,0
9606.ENSP00000323678,2.4079640326815413e-05,1.720035421946783e-05,8.723830502275979e-06,9606.ENSP00000300688,0
9606.ENSP00000445446,1.1794648411372229e-06,5.855648462808098e-07,1.8761600685143553e-07,9606.ENSP00000300688,0
9606.ENSP00000215882,8.506519397994516e-05,6.77811773924198e-05,3.685279284418363e-05,9606.ENSP00000300688,0
9606.ENSP00000363873,2.7074237257622415e-05,1.384045170956523e-05,4.417670843480142e-06,9606.ENSP00000300688,0
9606.ENSP00000224807,6.690183761859901e-05,4.800476400349413e-05,2.4074945738482533e-05,9606.ENSP00000300688,0
9606.ENSP00000346954,1.4072730933806476e-05,1.0434527120327244e-05,5.4620259539634525e-06,9606.ENSP00000300688,0
9606.ENSP00000379999,0.00013723552385,0.0001075080389201,5.5934138343226425e-05,9606.ENSP00000300688,0
9606.ENSP00000274813,3.4698475683803096e-05,2.0063134649704748e-05,8.65752225675381e-06,9606.ENSP00000300688,0
9606.ENSP00000358840,0.0015806683602659,0.0019296542844665,0.0016320609137012,9606.ENSP00000300688,0
9606.ENSP00000273158,3.2923390150807633e-06,1.697557820405935e-06,5.552836605115432e-07,9606.ENSP00000300688,0
